,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
5048,SPCC777.12c,-0.1145551017292056,0.3522680401842173,SPCC777.12c,0.7391288686530231,ER stress response thioredoxin family membrane ...,ER stress response thioredoxin family membrane ...
1209,gid5,-0.1145551017292056,0.3522680401842173,SPAC26H5.04,0.7391288686530231,GID complex armadillo repeat subunit Gid5,GID complex armadillo repeat subunit Gid5
322,knd1,-0.1145551017292056,0.3522680401842173,SPAC1565.07c,0.7391288686530231,Cullin-associated NEDD8-dissociated protein Knd1,Cullin-associated NEDD8-dissociated protein Knd1
6071,SPNCRNA.321,0.11451692941939914,0.3524295860106986,SPNCRNA.321,0.7392344062629711,non-coding RNA (predicted),non-coding RNA (predicted)
2932,rps2402,0.11447875710959268,0.35259117763960546,SPBC17G9.07,0.739339973308671,40S ribosomal protein S24,40S ribosomal protein S24
6516,SPAC20H4.09-antisense-1,0.11444058479978622,0.35275281506824396,SPNCRNA.797,0.7394023369060949,antisense RNA (predicted),"ATP-dependent RNA helicase, spliceosomal Dhx35"
4995,ecl1,0.11440241248997976,0.35291449829391197,SPCC70.12c,0.7394023369060949,extender of chronological lifespan protein Ecl1,extender of chronological lifespan protein Ecl1
2709,meu7,0.11432606787036682,0.35323800212547707,SPBC16A3.13,0.7394023369060949,alpha-amylase homolog Aah4,alpha-amylase homolog Aah4
1135,fft3,0.11428789556056036,0.35339982272592285,SPAC25A8.01c,0.7394023369060949,SMARCAD1 family ATPase Fft3,SMARCAD1 family ATPase Fft3
2562,tfb2,-0.11428789556056036,0.35339982272592285,SPBC13G1.13,0.7394023369060949,transcription factor TFIIH complex subunit Tfb2,transcription factor TFIIH complex subunit Tfb2
2584,meu17,0.11428789556056036,0.35339982272592285,SPBC14C8.05c,0.7394023369060949,"glucan-alpha-1,4-glucosidase","glucan-alpha-1,4-glucosidase"
2066,pxr1,0.11428789556056036,0.35339982272592285,SPAC890.05,0.7394023369060949,"ribosome biogenesis protein, G-patch domain, PI...","ribosome biogenesis protein, G-patch domain, PI..."
4797,ppc1,0.11413520632133449,0.35404756296142625,SPCC4B3.18,0.7405244116709718,phosphopantothenate-cysteine ligase Cab2,phosphopantothenate-cysteine ligase Cab2
5437,SPNCRNA.1236,-0.11405886170172155,0.35437170774069837,SPNCRNA.1236,0.7409269885563194,antisense RNA (predicted),antisense RNA (predicted)
5077,cnb1,0.11402068939191509,0.3545338487859713,SPCC830.06,0.7409269885563194,serine/threonine protein phosphatase PP2B (calc...,serine/threonine protein phosphatase PP2B (calc...
4886,sup35,0.1139825170821086,0.3546960355979333,SPCC584.04,0.7409269885563194,cytoplasmic translation release factor class II...,cytoplasmic translation release factor class II...
4477,sfk1,0.1139825170821086,0.3546960355979333,SPCC16A11.01,0.7409269885563194,plasma membrane protein involved in inositol li...,plasma membrane protein involved in inositol li...
958,ime4,-0.11394434477230217,0.3548582681737694,SPAC22G7.07c,0.7409269885563194,mRNA (N6-adenosine)-methyltransferase Ime4,mRNA (N6-adenosine)-methyltransferase Ime4
5595,SPNCRNA.1379,0.11390617246249571,0.35502054651065784,SPNCRNA.1379,0.7409269885563194,intergenic RNA (predicted),intergenic RNA (predicted)
1427,maf1,0.11390617246249571,0.35502054651065784,SPAC31G5.12c,0.7409269885563194,repressor of RNA polymerase III Maf1,repressor of RNA polymerase III Maf1
4049,ndi1,-0.11386800015268922,0.35518287060576603,SPBC947.15c,0.7410330220330661,internal mitochondrial NADH dehydrogenase (ubiq...,internal mitochondrial NADH dehydrogenase (ubiq...
6662,SPNCRNA.930,0.11382982784288276,0.35534524045625204,SPNCRNA.930,0.7411390843790945,antisense RNA (predicted),antisense RNA (predicted)
5381,SPNCRNA.1186,0.11375782570511844,0.35565163350283535,SPNCRNA.1186,0.7413312295590097,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
1536,spo12,-0.11371531091346336,0.3558326245114253,SPAC3F10.15c,0.7413312295590097,Spo12 family nuclear protein,Spo12 family nuclear protein
3140,rib7,0.1136771386036569,0.3559951773548231,SPBC21C3.10c,0.7413312295590097,5-amino-6-(5-phosphoribosylamino) uracil reduct...,5-amino-6-(5-phosphoribosylamino) uracil reduct...
4028,SPBC8E4.05c,0.1136771386036569,0.3559951773548231,SPBC8E4.05c,0.7413312295590097,"fumarate lyase superfamily, unknown specificity...","fumarate lyase superfamily, unknown specificity..."
2167,atd1,0.1136771386036569,0.3559951773548231,SPAC9E9.09c,0.7413312295590097,aldehyde dehydrogenase,aldehyde dehydrogenase
6430,SPAC22A12.14c-antisense-1,-0.11363896629385041,0.35615777593925313,SPNCRNA.719,0.741437475287073,"antisense RNA (predicted), possible alternative...","BSD domain protein, unknown biological role"
2902,rar1,0.11360079398404398,0.3563204202618171,SPBC17A3.04c,0.7415242951811802,cytoplasmic methionine-tRNA ligase Mrs1,cytoplasmic methionine-tRNA ligase Mrs1
2481,SPBC12C2.01c,-0.11356262167423749,0.35648311031960966,SPBC12C2.01c,0.7415242951811802,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
3004,mrpl51,0.11352444936443103,0.3566458461097144,SPBC19C2.12,0.7415242951811802,mitochondrial ribosomal protein subunit L43,mitochondrial ribosomal protein subunit L43
3453,gtb1,0.11352444936443103,0.3566458461097144,SPBC32F12.04,0.7415242951811802,gamma-tubulin Gtb1,gamma-tubulin Gtb1
1236,msm1,0.11340993243501164,0.35713432784460775,SPAC27E2.06c,0.7416117526648183,mitochondrial methionine-tRNA ligase Msm1,mitochondrial methionine-tRNA ligase Msm1
1432,rps1001,0.11340993243501164,0.35713432784460775,SPAC31G5.17c,0.7416117526648183,40S ribosomal protein S10,40S ribosomal protein S10
4653,SPCC24B10.03,-0.11340993243501164,0.35713432784460775,SPCC24B10.03,0.7416117526648183,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
3406,isn1,-0.11340993243501164,0.35713432784460775,SPBC30D10.03c,0.7416117526648183,IMP 5'-nucleotidase Isn1,IMP 5'-nucleotidase Isn1
1495,taf2,-0.11337176012520517,0.35729724653462,SPAC3A12.05c,0.7417182765456264,TATA-binding protein associated factor Taf2,TATA-binding protein associated factor Taf2
6070,prl32,0.1133335878153987,0.357460210942227,SPNCRNA.32,0.741808374430398,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
5933,SPNCRNA.1694,-0.11329541550559222,0.3576232210644582,SPNCRNA.1694,0.741808374430398,intergenic RNA (predicted),intergenic RNA (predicted)
6067,SPNCRNA.317,0.11328316376646635,0.3576755502896908,SPNCRNA.317,0.741808374430398,non-coding RNA (predicted),non-coding RNA (predicted)
4746,mix23,-0.1132190708859793,0.3579493784408596,SPCC338.04,0.7421446551449336,mitochondrial matrix import factor Mix23,mitochondrial matrix import factor Mix23
6221,SPNCRNA.502,-0.11318089857617283,0.3581125256890404,SPNCRNA.502,0.7422513204003972,unknown,unknown
5142,rpl35A01,-0.1131045539565599,0.35843895729032094,SPCP31B10.08c,0.7424469709748601,60S ribosomal protein L35A,60S ribosomal protein L35A
4406,SPCC1494.01,0.11306638164675344,0.35860224163737575,SPCC1494.01,0.7424469709748601,iron/ascorbate oxidoreductase family,iron/ascorbate oxidoreductase family
5249,SPAC2H10.02c-antisense-1,-0.11303252413183076,0.35874710742838956,SPNCRNA.1066,0.7424469709748601,antisense RNA (predicted),26S proteasome regulatory particle assembly pro...
4394,rox3,-0.11302820933694697,0.35876557167799483,SPCC1450.05c,0.7424469709748601,mediator complex subunit Med19,mediator complex subunit Med19
3626,SPBC3E7.07c,-0.11302820933694697,0.35876557167799483,SPBC3E7.07c,0.7424469709748601,"DUF757 family protein, human PBDC1 ortholog","DUF757 family protein, human PBDC1 ortholog"
5441,SPNCRNA.124,0.11298030381234445,0.35897061243104245,SPNCRNA.124,0.7426400123300987,non-coding RNA (predicted),non-coding RNA (predicted)
5940,SPNCRNA.174,-0.11275106667033874,0.3599527677153752,SPNCRNA.174,0.7444401311760561,non-coding RNA (predicted),non-coding RNA (predicted)
3755,SPBC530.07c,0.11268465854868878,0.3602375977483545,SPBC530.07c,0.7447973979582501,"TENA/THI family protein, domain found in contex...","TENA/THI family protein, domain found in contex..."
6521,vta1-antisense-1,0.11253196930946291,0.36089301892191905,SPNCRNA.801,0.7459022895394344,"antisense RNA (predicted), possible alternative...",Vps20 associated protein Vta1
2656,SPBC1604.16c,-0.11249379699965643,0.36105698834841127,SPBC1604.16c,0.7459022895394344,"RNA-binding protein, G-patch type, human GPANK1...","RNA-binding protein, G-patch type, human GPANK1..."
5442,ssp1-antisense-1,-0.11248003472061407,0.36111611551063627,SPNCRNA.1240,0.7459022895394344,antisense RNA (predicted),calcium/calmodulin-dependent (CaMKK) protein ki...
681,SPAC19D5.10c,-0.11245562468984997,0.36122100342180585,SPAC19D5.10c,0.7459022895394344,dubious,dubious
2266,SPAPB18E9.04c,-0.11241745238004348,0.3613850641389179,SPAPB18E9.04c,0.7460092423743738,"Schizosaccharomyces pombe specific protein, pos...","Schizosaccharomyces pombe specific protein, pos..."
6196,SPNCRNA.471,0.11231428751294362,0.36182868462409035,SPNCRNA.471,0.7465619749149809,non-coding RNA (predicted),non-coding RNA (predicted)
6323,prl62,0.1123029354506241,0.36187752012056484,SPNCRNA.62,0.7465619749149809,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
6346,SPAC630.07c-antisense-1,-0.11215024621139824,0.3625347669132646,SPNCRNA.641,0.7476857623024963,antisense RNA (predicted),Schizosaccharomyces specific protein
1420,rpe1,0.11211207390159178,0.36269919266432593,SPAC31G5.05c,0.7477927816489128,ribulose phosphate 3-epimerase Rpe1,ribulose phosphate 3-epimerase Rpe1
3988,cwf29,-0.11203572928197883,0.36302818100706136,SPBC887.05c,0.7482389152580405,RNA-binding protein Cwf29,RNA-binding protein Cwf29
1349,snf5,-0.11192121235255943,0.363522005573377,SPAC2F7.08c,0.7490244114837489,SWI/SNF complex subunit Snf5,SWI/SNF complex subunit Snf5
4765,nap1,0.11176852311333359,0.3641810766868572,SPCC364.06,0.7499173395054743,histone H2A-H2B chaperone Nap1,histone H2A-H2B chaperone Nap1
5118,wtf9,-0.11176852311333359,0.3641810766868572,SPCC970.11c,0.7499173395054743,wtf antidote-like meiotic drive suppressor Wtf9,wtf antidote-like meiotic drive suppressor Wtf9
2854,msp1,-0.11161583387410771,0.3648408771567473,SPBC1718.06,0.7507925844011979,mitochondrial dynamin family fusion GTPase Msp1,mitochondrial dynamin family fusion GTPase Msp1
5028,SPCC757.05c,0.11157766156430124,0.36500594121088714,SPCC757.05c,0.7507925844011979,peptidase family M20 protein involved in glutat...,peptidase family M20 protein involved in glutat...
5109,dcw1,0.11157766156430124,0.36500594121088714,SPCC970.02,0.7507925844011979,"mannan endo-1,6-alpha-mannosidase Dcw1","mannan endo-1,6-alpha-mannosidase Dcw1"
3438,mde2,-0.11156095243325914,0.36507820889067544,SPBC31F10.08,0.7507925844011979,meiotic double-strand break formation protrin Mde2,meiotic double-strand break formation protrin Mde2
491,SPAC17A5.19,-0.11153948925449478,0.3651710508329077,SPAC17A5.19,0.7507925844011979,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
236,aps1,0.11142497232507537,0.3656666530721142,SPAC13G6.14,0.751579000824064,"diadenosine 5',5'''-p1,p6-hexaphosphate hydrola...","diadenosine 5',5'''-p1,p6-hexaphosphate hydrola..."
4198,SPBPB2B2.06c,0.11131045539565598,0.36616266529895125,SPBPB2B2.06c,0.752365773318346,"extracellular 5'-nucleotidase, human NT5E family","extracellular 5'-nucleotidase, human NT5E family"
5078,psi1,-0.11127228308584952,0.36632809380015263,SPCC830.07c,0.7523716720988135,Hsp40 family DNAJ domain protein Psi1,Hsp40 family DNAJ domain protein Psi1
1706,ymc1,0.11123411077604305,0.36649356784169784,SPAC4G9.20c,0.7523716720988135,"mitochondrial carrier, glutamate/glycine","mitochondrial carrier, glutamate/glycine"
4034,mto2,0.11119593846623659,0.36665908742010334,SPBC902.06,0.7523716720988135,gamma tubulin complex linker Mto2,gamma tubulin complex linker Mto2
6040,SPNCRNA.286,-0.11117439303365796,0.3667525310268077,SPNCRNA.286,0.7523716720988135,non-coding RNA (predicted),non-coding RNA (predicted)
6052,SPNCRNA.299,-0.11108142153681717,0.3671559193414966,SPNCRNA.299,0.7523716720988135,non-coding RNA (predicted),non-coding RNA (predicted)
6124,SPNCRNA.387,-0.11103639869241266,0.367351363247874,SPNCRNA.387,0.7523716720988135,non-coding RNA (predicted),non-coding RNA (predicted)
1125,hxk1,0.11100507691720424,0.36748736824242645,SPAC24H6.04,0.7523716720988135,hexokinase 1,hexokinase 1
2275,ase1,0.11100507691720424,0.36748736824242645,SPAPB1A10.09,0.7523716720988135,antiparallel microtubule cross-linking factor Ase1,antiparallel microtubule cross-linking factor Ase1
4081,mor2,0.11096690460739779,0.3676531609682986,SPBP19A11.04c,0.7523716720988135,morphogenesis protein Mor2,morphogenesis protein Mor2
950,plc1,-0.11096690460739779,0.3676531609682986,SPAC22F8.11,0.7523716720988135,phosphoinositide phospholipase C Plc1,phosphoinositide phospholipase C Plc1
714,deb1,0.11096690460739779,0.3676531609682986,SPAC1B1.01,0.7523716720988135,DNA-binding transcription factor Deb1/Rdp1,DNA-binding transcription factor Deb1/Rdp1
623,SPAC18G6.12c,0.11092873229759131,0.3678189992063787,SPAC18G6.12c,0.7523716720988135,ThiJ domain protein,ThiJ domain protein
3567,svf2,-0.11092873229759131,0.3678189992063787,SPBC36B7.02,0.7523716720988135,"Svf1 family protein, lipocalin superfamily Svf2","Svf1 family protein, lipocalin superfamily Svf2"
4634,amk2,-0.11089055998778485,0.36798488295310805,SPCC1919.03c,0.7523716720988135,serine/threonine protein kinase AMPK (beta) reg...,serine/threonine protein kinase AMPK (beta) reg...
392,mis6,-0.11089055998778485,0.36798488295310805,SPAC1687.20c,0.7523716720988135,"CENP-I ortholog, inner centromere connector Mis6","CENP-I ortholog, inner centromere connector Mis6"
2580,cut2,0.11089055998778485,0.36798488295310805,SPBC14C8.01c,0.7523716720988135,"sister chromatid separation inhibitor, securin","sister chromatid separation inhibitor, securin"
5979,SPNCRNA.219,-0.11081421536817193,0.36831678695823034,SPNCRNA.219,0.7523716720988135,non-coding RNA (predicted),non-coding RNA (predicted)
2931,sib3,-0.11081421536817193,0.36831678695823034,SPBC17G9.06c,0.7523716720988135,siderophore-iron biosynthesis protein Sib3,siderophore-iron biosynthesis protein Sib3
2195,mpp6,0.11081421536817193,0.36831678695823034,SPACUNK4.11c,0.7523716720988135,nuclear exosome-associated RNA binding protein ...,nuclear exosome-associated RNA binding protein ...
913,sdj1,-0.11069969843875252,0.36881498419126213,SPAC22E12.03c,0.7524864308633606,glyoxylase III Sdj1,glyoxylase III Sdj1
1929,rdi1,-0.11069969843875252,0.36881498419126213,SPAC6F12.06,0.7524864308633606,Rho GDP dissociation inhibitor Rdi1,Rho GDP dissociation inhibitor Rdi1
2299,iec5,-0.11066152612894603,0.36898114091461787,SPAPB1E7.14,0.7524864308633606,Ino80 complex subunit Iec5,Ino80 complex subunit Iec5
4186,SPBPB21E7.02c,-0.1106554650729642,0.36900752771006995,SPBPB21E7.02c,0.7524864308633606,phosphoglycerate mutase/6-phosphofructo-2-kinas...,phosphoglycerate mutase/6-phosphofructo-2-kinas...
2437,rpl502,0.1106233538191396,0.3691473431214455,SPBC11C11.09c,0.7524864308633606,60S ribosomal protein L5,60S ribosomal protein L5
6222,SPNCRNA.503,-0.11058518150933312,0.3693135908081111,SPNCRNA.503,0.7524864308633606,unknown,unknown
2031,rrp36,0.11058518150933312,0.3693135908081111,SPAC823.04,0.7524864308633606,rRNA processing protein Rrp36,rRNA processing protein Rrp36
4557,hnt3,-0.11058518150933312,0.3693135908081111,SPCC18.09c,0.7524864308633606,aprataxin Hnt3,aprataxin Hnt3
5367,ppc1-antisense-1,-0.11056715051034557,0.3693921350603886,SPNCRNA.1173,0.7524864308633606,"antisense RNA (predicted), possible alternative...",phosphopantothenate-cysteine ligase Cab2
3176,sui1,0.11047066457991371,0.36981260671065286,SPBC23G7.05,0.7526231372675506,translation initiation factor eIF1,translation initiation factor eIF1
1226,SPAC27D7.09c,0.11047066457991371,0.36981260671065286,SPAC27D7.09c,0.7526231372675506,"But2 family protein, similar to cell surface mo...","But2 family protein, similar to cell surface mo..."
4321,SPCC126.11c,-0.11043249227010725,0.36997903628014084,SPCC126.11c,0.7526231372675506,"RNA-binding protein, rrm type","RNA-binding protein, rrm type"
4311,SPCC126.01c,0.11039431996030079,0.37014551131115414,SPCC126.01c,0.7526231372675506,WD repeat protein,WD repeat protein
1748,rrp8,0.11039431996030079,0.37014551131115414,SPAC56F8.09,0.7526231372675506,rRNA methyltransferase Rrp8,rRNA methyltransferase Rrp8
1907,trm10,-0.11035614765049433,0.3703120318000035,SPAC6B12.09,0.7526231372675506,tRNA m(1)G methyltransferase Trm10,tRNA m(1)G methyltransferase Trm10
5319,SPNCRNA.113,0.11035614765049433,0.3703120318000035,SPNCRNA.113,0.7526231372675506,non-coding RNA (predicted),non-coding RNA (predicted)
1480,efm3,-0.11031797534068784,0.3704785977429884,SPAC3A11.03,0.7526231372675506,translation elongation factor EF2 methyltransfe...,translation elongation factor EF2 methyltransfe...
4552,pof6,-0.11031797534068784,0.3704785977429884,SPCC18.04,0.7526231372675506,F-box protein Pof6,F-box protein Pof6
6095,SPNCRNA.358,0.11013131783868009,0.371293737412585,SPNCRNA.358,0.7540485590179178,non-coding RNA (predicted),non-coding RNA (predicted)
4689,nup186,0.1100507691720426,0.371645831746907,SPCC290.03c,0.7545330131250221,nucleoporin Nup186,nucleoporin Nup186
5313,SPNCRNA.1124,-0.10997442455242964,0.37197973605080625,SPNCRNA.1124,0.7549802523083713,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
5576,SPNCRNA.1361,-0.10982173531320379,0.3726480896275388,SPNCRNA.1361,0.7561058184961819,intergenic RNA (predicted),intergenic RNA (predicted)
3866,aps2,-0.1097072183837844,0.3731498315375815,SPBC685.04c,0.756892744373391,AP-2 adaptor complex sigma subunit Aps2,AP-2 adaptor complex sigma subunit Aps2
3787,alg5,-0.10966904607397791,0.37331716962566774,SPBC56F2.10c,0.7570010961741112,dolichyl-phosphate beta-glucosyltransferase Alg5,dolichyl-phosphate beta-glucosyltransferase Alg5
378,rpl44,0.109592701454365,0.37365198195574656,SPAC1687.06c,0.757190470079044,60S ribosomal protein L28/L44,60S ribosomal protein L28/L44
3104,odr1,-0.10951635683475205,0.37398697579846285,SPBC215.10,0.757190470079044,"HAD superfamily hydrolase, unknown role","HAD superfamily hydrolase, unknown role"
2494,SPBC12C2.14c,-0.1094871042672927,0.3741153817245543,SPBC12C2.14c,0.757190470079044,dubious,dubious
4257,ynd1,-0.1094781845249456,0.3741545407773097,SPCC11E10.05c,0.757190470079044,nucleoside diphosphatase Ynd1,nucleoside diphosphatase Ynd1
5224,gmh3-antisense-1,0.10944162239169673,0.37431508010091874,SPNCRNA.1043,0.757190470079044,antisense RNA (predicted),"alpha-1,2-galactosyltransferase Gmh3"
482,glc8,-0.1094400122151391,0.37432215112259737,SPAC17A5.09c,0.757190470079044,serine/threonine protein phosphatase PP1 regula...,serine/threonine protein phosphatase PP1 regula...
2881,nrs1,-0.1094400122151391,0.37432215112259737,SPBC1773.10c,0.757190470079044,cytoplasmic asparagine-tRNA ligase Nrs1,cytoplasmic asparagine-tRNA ligase Nrs1
1529,erf4,0.1094400122151391,0.37432215112259737,SPAC3F10.07c,0.757190470079044,palmitoyltransferase complex subunit Erf4,palmitoyltransferase complex subunit Erf4
5187,SPNCRNA.101,0.10936366759552618,0.374657507896782,SPNCRNA.101,0.7576382044960792,unknown,unknown
5544,brx1-antisense-1,-0.10928732297591326,0.37499304608949713,SPNCRNA.1332,0.7578554717958359,"antisense RNA (predicted), possible alternative...",ribosome biogenesis protein Brx1
5331,aphl-antisense-1,0.10928732297591326,0.37499304608949713,SPNCRNA.1140,0.7578554717958359,antisense RNA (predicted),unknown
1300,rcm1,0.10924915066610678,0.37516088320791263,SPAC2C4.06c,0.7579641437873456,rRNA (cytosine-5-)-methyltransferase Rcm1,rRNA (cytosine-5-)-methyltransferase Rcm1
2036,SPAC823.09c,0.10921097835630035,0.37532876566907214,SPAC823.09c,0.7580728412981715,"threonine aspartase, involved in protein proces...","threonine aspartase, involved in protein proces..."
4975,SPCC663.07c,-0.10909646142688091,0.3758326850691466,SPCC663.07c,0.7588599794240288,short chain dehydrogenase pseudogene,short chain dehydrogenase pseudogene
4692,set7,0.10898194449746153,0.3763370124099882,SPCC297.04c,0.7589433363277195,histone lysine H3-K37 methyltransferase Set7,histone lysine H3-K37 methyltransferase Set7
525,ysh1,0.10898194449746153,0.3763370124099882,SPAC17G6.16c,0.7589433363277195,mRNA cleavage and polyadenylation specificity f...,mRNA cleavage and polyadenylation specificity f...
5583,rhp14-antisense-1,0.10898194449746153,0.3763370124099882,SPNCRNA.1368,0.7589433363277195,antisense RNA (predicted),XP-A family homolog Rhp14
760,SPAC1F12.03c,-0.10894377218765505,0.3765052121583232,SPAC1F12.03c,0.7589433363277195,unknown,unknown
5574,SPNCRNA.136,0.1089254401790689,0.37658600512125084,SPNCRNA.136,0.7589433363277195,non-coding RNA (predicted),non-coding RNA (predicted)
5112,rpl3601,0.10890559987784859,0.37667345721727896,SPCC970.05,0.7589433363277195,60S ribosomal protein L36,60S ribosomal protein L36
5710,pdp1-antisense-1,0.10890559987784859,0.37667345721727896,SPNCRNA.1484,0.7589433363277195,antisense RNA (predicted),PWWP domain protein Pdp1
2023,slp1,-0.10886742756804213,0.3768417475827982,SPAC821.08c,0.7590522621060001,substrate-specific mitotic metaphase/anaphase A...,substrate-specific mitotic metaphase/anaphase A...
726,guf1,0.10879108294842921,0.3771784642172471,SPAC1B3.04c,0.7591492846583112,mitochondrial elongation factor GTPase Guf1,mitochondrial elongation factor GTPase Guf1
2168,cbh1,0.10879108294842921,0.3771784642172471,SPAC9E9.10c,0.7591492846583112,CENP-B homolog Cbh1,CENP-B homolog Cbh1
129,idh1,0.10875291063862272,0.37734689047801384,SPAC11G7.03,0.7591492846583112,isocitrate dehydrogenase (NAD+) subunit 1 Idh1,isocitrate dehydrogenase (NAD+) subunit 1 Idh1
4347,SPCC1322.09,0.10875291063862272,0.37734689047801384,SPCC1322.09,0.7591492846583112,"Golgi protein, associated with COP vesicles (pr...","Golgi protein, associated with COP vesicles (pr..."
1383,dml1,-0.1086765660190098,0.3776838788661535,SPAC30C2.06c,0.7594765488044052,"mitochondrial inheritance GTPase, tubulin-like","mitochondrial inheritance GTPase, tubulin-like"
5069,gbs1,-0.10863839370920333,0.3778524409853068,SPCC825.02,0.7594765488044052,glucosidase II beta subunit,glucosidase II beta subunit
2720,tma22,-0.10863839370920333,0.3778524409853068,SPBC16C6.05,0.7594765488044052,translation machinery associated protein orthol...,translation machinery associated protein orthol...
4388,ist1,-0.1085620490895904,0.37818970105315997,SPCC1442.17c,0.7599202967327456,MVB sorting pathway protein Ist1,MVB sorting pathway protein Ist1
41,SPAC105.02c,-0.10852387677978394,0.37835839899358337,SPAC105.02c,0.7599202967327456,"ankyrin repeat protein, protein phosphatase reg...","ankyrin repeat protein, protein phosphatase reg..."
5941,SPNCRNA.175,0.1085107792842434,0.37841629223305573,SPNCRNA.175,0.7599202967327456,non-coding RNA (predicted),non-coding RNA (predicted)
6114,SPNCRNA.376,-0.10841677320047369,0.378831972068959,SPNCRNA.376,0.7599463058008159,non-coding RNA (predicted),non-coding RNA (predicted)
1715,SPAC4H3.08,-0.10837118754055806,0.3790336433682572,SPAC4H3.08,0.7599463058008159,3-hydroxyacyl-CoA dehydrogenase,3-hydroxyacyl-CoA dehydrogenase
6350,SPAC13C5.04-antisense-1,0.10837118754055806,0.3790336433682572,SPNCRNA.645,0.7599463058008159,antisense RNA (predicted),class I glutamine amidotransferase family prote...
4221,mfm3,-0.10832445417550184,0.37924045911175397,SPBPJ4664.03,0.7599463058008159,M-factor precursor Mfm3,M-factor precursor Mfm3
5783,SPNCRNA.1554,0.1083044239896451,0.37932912227655047,SPNCRNA.1554,0.7599463058008159,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
69,mug94,0.10829484292094514,0.3793715370648846,SPAC10F6.07c,0.7599463058008159,Schizosaccharomyces pombe specific protein Mug94,Schizosaccharomyces pombe specific protein Mug94
386,SPAC1687.14c,-0.10825667061113867,0.37954055177583035,SPAC1687.14c,0.7599463058008159,"EF hand family protein, centrin-like","EF hand family protein, centrin-like"
889,reg1,0.1082184983013322,0.3797096117229092,SPAC227.15,0.7599463058008159,serine/threonine protein phosphatase PP1 regula...,serine/threonine protein phosphatase PP1 regula...
3436,sar1,0.1082184983013322,0.3797096117229092,SPBC31F10.06c,0.7599463058008159,ADP-ribosylation factor Sar1,ADP-ribosylation factor Sar1
5274,SPNCRNA.1089,0.10818032599152574,0.3798787169018931,SPNCRNA.1089,0.7599463058008159,"intergenic RNA (predicted), possible alternativ...","intergenic RNA (predicted), possible alternativ..."
1648,atg13,-0.10814215368171928,0.38004786730854456,SPAC4F10.07c,0.7599463058008159,autophagy associated protein Atg13,autophagy associated protein Atg13
5315,SPCC553.08c-antisense-1,0.1081039813719128,0.38021706293861635,SPNCRNA.1126,0.7599463058008159,antisense RNA (predicted),GTPase Ria1
4169,atg8,0.1081039813719128,0.38021706293861635,SPBP8B7.24c,0.7599463058008159,autophagy associated protein Atg8,autophagy associated protein Atg8
3059,med14,0.1081039813719128,0.38021706293861635,SPBC1A4.10c,0.7599463058008159,mediator complex subunit Med14,mediator complex subunit Med14
1909,drc1,-0.10806580906210633,0.38038630378785243,SPAC6B12.11,0.7599463058008159,DNA replication preinitiation complex assembly ...,DNA replication preinitiation complex assembly ...
4638,SPCC1919.07,0.10806580906210633,0.38038630378785243,SPCC1919.07,0.7599463058008159,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
5386,SPNCRNA.1190,0.10802763675229986,0.38055558985198645,SPNCRNA.1190,0.7599463058008159,intergenic RNA (predicted),intergenic RNA (predicted)
172,rcl1,0.10798946444249341,0.38072492112674317,SPAC12G12.06c,0.7599463058008159,rRNA processing protein Rcl1,rRNA processing protein Rcl1
4094,apc2,-0.10795129213268694,0.3808942976078378,SPBP23A10.04,0.7599463058008159,anaphase-promoting complex cullin family subuni...,anaphase-promoting complex cullin family subuni...
1391,hfl1,0.10795129213268694,0.3808942976078378,SPAC30D11.06c,0.7599463058008159,organic solute transmembrane transporter,organic solute transmembrane transporter
1241,SPAC27E2.11c,0.10791311982288047,0.38106371929097593,SPAC27E2.11c,0.7599463058008159,Schizosaccharomyces specific protein,Schizosaccharomyces specific protein
4817,mdj1,0.10791311982288047,0.38106371929097593,SPCC4G3.14,0.7599463058008159,mitochondrial DNAJ domain protein Mdj1,mitochondrial DNAJ domain protein Mdj1
933,atp20,-0.10787494751307398,0.38123318617185387,SPAC22F3.07c,0.7599463058008159,F1-FO ATP synthase subunit G,F1-FO ATP synthase subunit G
5264,SPNCRNA.108,0.10783780431269677,0.38139812767914105,SPNCRNA.108,0.7599463058008159,non-coding RNA (predicted),non-coding RNA (predicted)
4393,tef5,0.10783677520326752,0.38140269824615813,SPCC1450.04,0.7599463058008159,translation elongation factor EF-1 beta subunit...,translation elongation factor EF-1 beta subunit...
4160,mpe1,0.10783677520326752,0.38140269824615813,SPBP8B7.15c,0.7599463058008159,mRNA cleavage ubiquitin-protein ligase E3 Mpe1,mRNA cleavage ubiquitin-protein ligase E3 Mpe1
