,gene,correlation,p-value,systematic_names,p-value adj,function,sense function
874,lam3,-0.11778643251571409,0.3785461512727577,SPAC222.19,2550.2654211245685,"Ragulator complex subunit, human LAMTOR3 ortholog","Ragulator complex subunit, human LAMTOR3 ortholog"
1484,nde1,0.11778643251571409,0.3785461512727577,SPAC3A11.07,2550.2654211245685,external mitochondrial NADH dehydrogenase (ubiq...,external mitochondrial NADH dehydrogenase (ubiq...
5589,SPBC839.03c-antisense-1,0.11778643251571409,0.3785461512727577,SPNCRNA.1373,2550.2654211245685,antisense RNA (predicted),neddylation protein Dcn1
1966,SPAC6G10.10c,0.1176941233993225,0.3789225503141248,SPAC6G10.10c,2552.801221466259,"human mmtag2 ortholog, implicated in splicing","human mmtag2 ortholog, implicated in splicing"
4469,ggc1,-0.1176941233993225,0.3789225503141248,SPCC1682.09c,2552.801221466259,"mitochondrial carrier, guanine nucleotide Ggc1","mitochondrial carrier, guanine nucleotide Ggc1"
2068,rmt1,0.11754027487200311,0.37955037978190975,SPAC890.07c,2557.030908590726,type I protein arginine N-methyltransferase Rmt1,type I protein arginine N-methyltransferase Rmt1
4866,SPCC576.02,0.11744796575561149,0.37992737602439075,SPCC576.02,2559.5707322763205,"hydantoin racemase family, implicated in amino ...","hydantoin racemase family, implicated in amino ..."
2998,mug124,-0.11741719605014761,0.38005309118823427,SPBC19C2.06c,2560.4176753351344,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
2538,ptr2,0.11732488693375599,0.38043038590391687,SPBC13A2.04c,2562.959509834688,plasma membrane PTR family peptide transmembran...,plasma membrane PTR family peptide transmembran...
4222,cop1,-0.11732488693375599,0.38043038590391687,SPBPJ4664.04,2562.959509834688,coatomer alpha subunit Cop1,coatomer alpha subunit Cop1
5199,atg1803-antisense-1,-0.11732488693375599,0.38043038590391687,SPNCRNA.1020,2562.959509834688,antisense RNA (predicted),autophagy associated WD repeat protein Atg18c
966,SPAC22H10.05c,-0.11720180811190048,0.380933793647831,SPAC22H10.05c,2566.3509678054374,mRNA cleavage and polyadenylation specificity f...,mRNA cleavage and polyadenylation specificity f...
2802,ypt1,0.11720180811190048,0.380933793647831,SPBC1703.10,2566.3509678054374,GTPase Ypt1,GTPase Ypt1
2288,mcl1,-0.11720180811190048,0.380933793647831,SPAPB1E7.02c,2566.3509678054374,DNA polymerase alpha accessory factor Mcl1,DNA polymerase alpha accessory factor Mcl1
4123,ecl2,-0.1171710384064366,0.3810597077366804,SPBP35G2.16c,2567.1992510220157,extender of chronological lifespan protein Ecl2,extender of chronological lifespan protein Ecl2
5897,SPBC215.10-antisense-1,0.1171474760023209,0.38115614531095754,SPNCRNA.1660,2567.848950959921,antisense RNA (predicted),"HAD superfamily hydrolase, unknown role"
93,SPAC1142.09,-0.11711101888348042,0.3813053878444852,SPAC1142.09,2568.854397908297,dubious,dubious
2413,ubc16,-0.11710949899550885,0.3813116104852269,SPBC1198.09,2568.8963198389733,ubiquitin conjugating enzyme E2 Ubc16,ubiquitin conjugating enzyme E2 Ubc16
860,mss1,-0.11698642017365334,0.3818157142150932,SPAC222.05c,2572.292466667083,mitochondrial tRNA wobble uridine modification ...,mitochondrial tRNA wobble uridine modification ...
2298,rps602,0.11698642017365334,0.3818157142150932,SPAPB1E7.12,2572.292466667083,40S ribosomal protein S6,40S ribosomal protein S6
1964,idp1,-0.11698642017365334,0.3818157142150932,SPAC6G10.08,2572.292466667083,isocitrate dehydrogenase Idp1,isocitrate dehydrogenase Idp1
3276,mep33,-0.11695565046818947,0.3819418022688099,SPBC28F2.02,2573.1419218849724,translation machinery associated protein Mep33,translation machinery associated protein Mep33
3461,SPBC32F12.12c,-0.11695565046818947,0.3819418022688099,SPBC32F12.12c,2573.1419218849724,Golgi membrane protein involved in vesicle-medi...,Golgi membrane protein involved in vesicle-medi...
394,puf3,0.11695565046818947,0.3819418022688099,SPAC1687.22c,2573.1419218849724,pumilio family RNA-binding protein Puf3,pumilio family RNA-binding protein Puf3
538,sec3,-0.11689411105726172,0.3821940529090042,SPAC17G8.12,2574.8413344479613,exocyst complex subunit Sec3,exocyst complex subunit Sec3
2512,rex2,-0.11689411105726172,0.3821940529090042,SPBC1347.07,2574.8413344479613,RNA exonuclease,RNA exonuclease
1806,adh4,-0.11686334135179784,0.38232021549183115,SPAC5H10.06c,2575.6912917684663,alcohol dehydrogenase Adh4,alcohol dehydrogenase Adh4
914,ccs1,-0.11680180194087011,0.38257261517379504,SPAC22E12.04,2577.3917084258574,superoxide dismutase copper chaperone Ccs1,superoxide dismutase copper chaperone Ccs1
3100,SPBC215.06c,0.11677103223540623,0.3826988522692639,SPBC215.06c,2578.242167738031,"nucleolar RNA-binding protein, human LYAR homol...","nucleolar RNA-binding protein, human LYAR homol..."
1059,ubp7,-0.11667872311901462,0.3830777125515489,SPAC23G3.08c,2580.794549459785,ubiquitin C-terminal hydrolase Ubp7,ubiquitin C-terminal hydrolase Ubp7
6178,SPNCRNA.450,0.11658137747698336,0.3834774861012109,SPNCRNA.450,2583.487823863858,non-coding RNA (predicted),non-coding RNA (predicted)
3743,erb1,-0.11655564429715912,0.3835832071827181,SPBC4F6.13c,2584.200066789972,WD repeat/BOP1NT protein Erb1,WD repeat/BOP1NT protein Erb1
1117,shm1,-0.11655564429715912,0.3835832071827181,SPAC24C9.12c,2584.200066789972,serine hydroxymethyltransferase Shm1,serine hydroxymethyltransferase Shm1
3970,cta3,0.11649410488623135,0.3838361034312793,SPBC839.06,2585.9038288165284,"P-type ATPase, potassium exporting Cta3","P-type ATPase, potassium exporting Cta3"
119,nse6,-0.11646333518076747,0.38396258878229206,SPAC11E3.08c,2586.7559606263017,Smc5-6 complex non-SMC subunit Nse6,Smc5-6 complex non-SMC subunit Nse6
132,mug132,0.1164325654753036,0.38408909894863763,SPAC11G7.06c,2587.6082596169717,UPF0300 family protein 3,UPF0300 family protein 3
2652,SPBC1604.12,-0.1164325654753036,0.38408909894863763,SPBC1604.12,2587.6082596169717,Schizosaccharomyces specific phosphoprotein,Schizosaccharomyces specific phosphoprotein
2076,mug129,-0.1164325654753036,0.38408909894863763,SPAC8C9.09c,2587.6082596169717,Schizosaccharomyces specific protein Mug129,Schizosaccharomyces specific protein Mug129
2774,fkh2,-0.11624794724252034,0.3848486809637909,SPBC16G5.15c,2592.725563653059,DNA-binding forkhead transcription factor Fkh2,DNA-binding forkhead transcription factor Fkh2
3347,fib1,-0.11624794724252034,0.3848486809637909,SPBC2D10.10c,2592.725563653059,"fibrillarin, rRNA and histone methyltransferase","fibrillarin, rRNA and histone methyltransferase"
4247,rrp5,-0.11621717753705646,0.3849753647849503,SPCC1183.07,2593.57903255621,U3 snoRNP-associated protein Rrp5,U3 snoRNP-associated protein Rrp5
3201,coa6,0.11609409871520096,0.38548234805358284,SPBC24C6.13,2596.994578836988,cytochrome c oxidase assembly protein Coa6,cytochrome c oxidase assembly protein Coa6
5070,psy1,0.1158171713660261,0.386624510594901,SPCC825.03c,2604.689327877848,plasma membrane SNARE Psy1,plasma membrane SNARE Psy1
660,SPAC19B12.01,-0.11578640166056223,0.3867515414468834,SPAC19B12.01,2605.5451347276535,"TPR repeat protein, human TTC27 ortholog","TPR repeat protein, human TTC27 ortholog"
190,hat1,-0.11572486224963448,0.38700567746951664,SPAC139.06,2607.2572491121336,histone acetyltransferase Hat1,histone acetyltransferase Hat1
2542,atp16,-0.11572486224963448,0.38700567746951664,SPBC13E7.04,2607.2572491121336,F1-FO ATP synthase delta subunit,F1-FO ATP synthase delta subunit
2574,lsd1,0.1156940925441706,0.387132782636298,SPBC146.09c,2608.11355662074,histone demethylase SWIRM1,histone demethylase SWIRM1
2513,rnh202,0.11566332283870673,0.3872599125708057,SPBC1347.08c,2608.970030989518,ribonuclease H2 complex subunit Rnh202,ribonuclease H2 complex subunit Rnh202
3663,ade1,-0.11550947431138735,0.3878959336911809,SPBC405.01,2613.2549052774857,phosphoribosylamine-glycine ligase/phosphoribos...,phosphoribosylamine-glycine ligase/phosphoribos...
3237,iml1,-0.11550947431138735,0.3878959336911809,SPBC26H8.04c,2613.2549052774857,GATOR1-SEACIT GTPase complex subunit Iml1,GATOR1-SEACIT GTPase complex subunit Iml1
1865,swi6,0.11547870460592347,0.38802321219117186,SPAC664.01c,2614.112380531925,heterochromatin (HP1) family chromodomain prote...,heterochromatin (HP1) family chromodomain prote...
5248,SPNCRNA.1065,0.11543920094969533,0.3881866548594003,SPNCRNA.1065,2615.21349378778,intergenic RNA (predicted),intergenic RNA (predicted)
785,shk2,-0.11538639548953185,0.3884051962077455,SPAC1F5.09c,2616.685806851581,PAK-related kinase Shk2,PAK-related kinase Shk2
301,atp1,-0.11523254696221245,0.3890423311726582,SPAC14C4.14,2620.9781851101984,F1-FO ATP synthase alpha subunit,F1-FO ATP synthase alpha subunit
6189,SPNCRNA.462,-0.11520177725674859,0.38916983238846314,SPNCRNA.462,2621.837160801076,non-coding RNA (predicted),non-coding RNA (predicted)
1881,SPAC683.03,0.11513810795141181,0.3894337390646442,SPAC683.03,2623.615100078508,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
4496,pin1,0.11510946814035695,0.38955248444582524,SPCC16C4.03,2624.415087711525,peptidyl-prolyl cis-trans isomerase Pin1,peptidyl-prolyl cis-trans isomerase Pin1
1318,cao1,0.1150786984348931,0.3896800845949605,SPAC2E1P3.04,2625.274729916249,copper amine oxidase Cao1,copper amine oxidase Cao1
3662,mlo2,-0.11498638931850148,0.3900630334044648,SPBC4.05,2627.8546560458794,ubiquitin protein ligase E3 component human N-r...,ubiquitin protein ligase E3 component human N-r...
3517,sec61,-0.1149556196130376,0.3901907324549929,SPBC354.02c,2628.7149645492873,translocon alpha subunit Sec61,translocon alpha subunit Sec61
6269,SPACUNK4.09-antisense-1,-0.11492661753348277,0.39031111821481235,SPNCRNA.559,2629.5260034131907,antisense RNA (predicted),"methyltransferase with rhodanese domain, unknow..."
2087,dmc1,0.11487901339739938,0.39050876751458585,SPAC8E11.03c,2630.857566745765,RecA family ATPase Dmc1,RecA family ATPase Dmc1
4541,ura6,0.11486331049664597,0.3905739779205497,SPCC1795.05c,2631.2968892507433,uridylate kinase Ura6,uridylate kinase Ura6
6566,vma13-antisense-1,-0.11483960610471804,0.39067242880515596,SPNCRNA.842,2631.9601528603357,"antisense RNA (predicted), possible alternative...",V-type ATPase V1 subunit H
3257,mis19,-0.11483254079118209,0.3907017758403485,SPBC27B12.02,2632.1578638364276,kinetochore protein Mis19/Eic1,kinetochore protein Mis19/Eic1
6273,nop12-antisense-1,0.11478754360613092,0.39088871021647975,SPNCRNA.562,2633.417240728424,antisense RNA (predicted),RNA-binding protein Nop12
4188,SPBPB21E7.05,-0.11475846045900395,0.39100956011061216,SPBPB21E7.05,2634.231406465194,Schizosaccharomyces pombe specific protein,Schizosaccharomyces pombe specific protein
4895,SPCC594.02c,-0.11474023167479047,0.3910853178653171,SPCC594.02c,2634.7417864586414,DUF2456 family conserved fungal protein,DUF2456 family conserved fungal protein
5937,meu11,0.11472710876449725,0.39113986127653577,SPNCRNA.17,2635.1092454200216,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
6198,SPNCRNA.473,-0.11466853575413098,0.39138336601004386,SPNCRNA.473,2636.7497368096656,non-coding RNA (predicted),non-coding RNA (predicted)
4982,trp663,0.1145934333156404,0.39169571925935087,SPCC663.14c,2638.854060650247,plasma membrane TRP-like ion channel,plasma membrane TRP-like ion channel
6218,prl50,0.11455561344200721,0.39185306892776783,SPNCRNA.50,2639.914125366372,non-coding RNA poly(A)-bearing (predicted),non-coding RNA poly(A)-bearing (predicted)
464,osm1,-0.11449407403107946,0.39210918352216784,SPAC17A2.05,2641.639569388845,fumarate reductase Osm1,fumarate reductase Osm1
6660,SPNCRNA.929,0.11446330432561558,0.3922372778552088,SPNCRNA.929,2642.5025409105415,intergenic RNA (predicted),intergenic RNA (predicted)
10,gaa1,-0.11440176491468784,0.392493540582705,SPAC1002.11,2644.2289829056836,GPI-anchor transamidase complex subunit Gaa1,GPI-anchor transamidase complex subunit Gaa1
4049,ndi1,-0.11440176491468784,0.392493540582705,SPBC947.15c,2644.2289829056836,internal mitochondrial NADH dehydrogenase (ubiq...,internal mitochondrial NADH dehydrogenase (ubiq...
345,moa1,-0.11436523552729329,0.39264570314318703,SPAC15E1.07c,2645.254102075651,meiosis-specific kinetochore regulator (Meikin)...,meiosis-specific kinetochore regulator (Meikin)...
3376,rpl1603,0.11434022550376008,0.3927499020450296,SPBC2G2.05,2645.956090077364,60S ribosomal protein L13/L16,60S ribosomal protein L13/L16
2028,dnf1,-0.11427868609283233,0.3930063622256721,SPAC821.13c,2647.683862314353,trans-Golgi network aminophospholipid transloca...,trans-Golgi network aminophospholipid transloca...
4088,nrk1,-0.11427868609283233,0.3930063622256721,SPBP22H7.06,2647.683862314353,nicotinamide riboside kinase Nrk1,nicotinamide riboside kinase Nrk1
1224,smd1,0.11424791638736845,0.39313462933019117,SPAC27D7.07c,2648.547997797498,Sm snRNP core protein Smd1,Sm snRNP core protein Smd1
5958,SPNCRNA.195,0.11424791638736845,0.39313462933019117,SPNCRNA.195,2648.547997797498,non-coding RNA (predicted),non-coding RNA (predicted)
6623,cox15-antisense-1,0.11417335253061602,0.3934455597963683,SPNCRNA.895,2650.6427363481334,antisense RNA (predicted),unknown
229,rps601,0.11394021933272971,0.3944186570670061,SPAC13G6.07c,2657.19849266042,40S ribosomal protein S6,40S ribosomal protein S6
5247,SPNCRNA.1064,0.11391120163559657,0.39453987590382333,SPNCRNA.1064,2658.0151439640576,intergenic RNA (predicted),intergenic RNA (predicted)
657,pth2,0.11390944962726583,0.3945471954638792,SPAC19A8.14,2658.064455840154,mitochondrial aminoacyl-tRNA hydrolase Pth2,mitochondrial aminoacyl-tRNA hydrolase Pth2
3837,uvi15,-0.11384791021633808,0.3948043462066153,SPBC649.04,2659.7968803939675,tail anchored plasma membrane protein Uvi15,tail anchored plasma membrane protein Uvi15
6697,SPNCRNA.962,-0.11381714051087422,0.39493295854825905,SPNCRNA.962,2660.663341739621,unknown,unknown
5426,SPCC1450.09c-antisense-1,0.11378637080541033,0.3950615955339357,SPNCRNA.1226,2661.529969112125,antisense RNA (predicted),phospholipase Plb5
4511,taf6,0.11378637080541033,0.3950615955339357,SPCC16C4.18c,2661.529969112125,SAGA complex/transcription factor TFIID complex...,SAGA complex/transcription factor TFIID complex...
0,mrx11,-0.11375560109994647,0.3951902571615279,SPAC1002.01,2662.3967624972133,mitochondrial expression network (MIOREX) compo...,mitochondrial expression network (MIOREX) compo...
4047,rba50,-0.11363252227809097,0.39570515004861395,SPBC947.13,2665.865595877512,RNA polymerase II associated protein,RNA polymerase II associated protein
5076,epl1,-0.11360175257262708,0.3958339348539295,SPCC830.05c,2666.733219110923,NuA4 histone acetyltransferase complex Epl1,NuA4 histone acetyltransferase complex Epl1
4804,SPCC4F11.05,0.11360175257262708,0.3958339348539295,SPCC4F11.05,2666.733219110923,dubious,dubious
3465,SPBC32H8.01c,0.11354021316169932,0.39609157834988384,SPBC32H8.01c,2668.4689633431676,endocytic trafficking protein,endocytic trafficking protein
4884,cuf2,-0.11348622273992992,0.3963176980460097,SPCC584.02,2669.992331735967,"DNA-binding transcription factor, middle-meioti...","DNA-binding transcription factor, middle-meioti..."
1106,SPAC24B11.14,-0.11335559492891607,0.3968650997660961,SPAC24B11.14,2673.6801771241894,dubious,dubious
347,grx2,-0.11332482522345222,0.39699410615661357,SPAC15E1.09,2674.5492931771055,glutaredoxin Grx2,glutaredoxin Grx2
1936,fps1,-0.11326328581252446,0.3972521927649323,SPAC6F12.13c,2676.288022657349,geranyltranstransferase Fps1,geranyltranstransferase Fps1
2961,SPBC18E5.10,-0.11326328581252446,0.3972521927649323,SPBC18E5.10,2676.288022657349,mitochondrial iron-sulfur cluster protein,mitochondrial iron-sulfur cluster protein
4729,SPCC330.03c,-0.11320871137707869,0.397481151705677,SPCC330.03c,2677.830519041146,NADPH-hemoprotein reductase,NADPH-hemoprotein reductase
5875,SPNCRNA.164,0.11311834278339457,0.39786044989431113,SPNCRNA.164,2680.3858509379743,non-coding RNA (predicted),non-coding RNA (predicted)
78,igo1,0.11310943728520509,0.39789783984373694,SPAC10F6.16,2680.637747027256,"serine/threonine protein phosphatase inhibitor,...","serine/threonine protein phosphatase inhibitor,..."
3059,med14,-0.11307866757974121,0.39802704305205083,SPBC1A4.10c,2681.5081890416664,mediator complex subunit Med14,mediator complex subunit Med14
911,pet3,-0.11307866757974121,0.39802704305205083,SPAC22E12.01,2681.5081890416664,Golgi phosphoenolpyruvate transmembrane transpo...,Golgi phosphoenolpyruvate transmembrane transpo...
4275,aro2,0.11304789787427734,0.3981562708527949,SPCC1223.14,2682.3787967352796,chorismate synthase Aro2,chorismate synthase Aro2
6058,SPNCRNA.306,-0.11301712816881346,0.3982855232437831,SPNCRNA.306,2683.2495700933664,intergenic RNA (predicted),intergenic RNA (predicted)
5082,fap7,0.11298635846334959,0.3984148002228258,SPCC830.11c,2684.1205091011775,RNA mimic/ribosome assembly chaperone for Rps14,RNA mimic/ribosome assembly chaperone for Rps14
5670,uds1-antisense-1,0.11298635846334959,0.3984148002228258,SPNCRNA.1447,2684.1205091011775,antisense RNA (predicted),septation protein Uds1
325,taf12,0.11295558875788571,0.3985441017877316,SPAC15A10.02,2684.9916137439477,SAGA complex/transcription factor TFIID complex...,SAGA complex/transcription factor TFIID complex...
6302,SPNCRNA.600,-0.11292481905242183,0.3986734279363059,SPNCRNA.600,2685.8628840068927,non-coding RNA,non-coding RNA
6505,ebp2-antisense-1,-0.11289270372627987,0.398808435993105,SPNCRNA.787,2686.7724332855482,antisense RNA (predicted),rRNA processing protein Ebp2
6537,SPAC17G8.02-antisense-1,-0.11286327964149409,0.39893215397566484,SPNCRNA.816,2687.605921334054,antisense RNA (predicted),uridine ribohydrolase Urh2
3454,cwf12,0.11286327964149409,0.39893215397566484,SPBC32F12.05c,2687.605921334054,Prp19 complex subunit Cwf12,Prp19 complex subunit Cwf12
6663,grx2-antisense-1,-0.1128238524288525,0.39909796684490795,SPNCRNA.931,2688.723002634145,antisense RNA (predicted),glutaredoxin Grx2
1385,SPAC30C2.08,-0.11280174023056633,0.39919097832328676,SPAC30C2.08,2689.349620963983,UPF0662 family conserved fungal protein,UPF0662 family conserved fungal protein
5060,lat1,0.11274020081963858,0.39944990096150923,SPCC794.07,2691.093982777688,"dihydrolipoamide S-acetyltransferase E2, Lat1","dihydrolipoamide S-acetyltransferase E2, Lat1"
3000,prp38,0.1125863522923192,0.40009763746211635,SPBC19C2.08,2695.457783582278,U4/U6 x U5 tri-snRNP complex subunit Prp38,U4/U6 x U5 tri-snRNP complex subunit Prp38
5042,SPCC777.06c,0.1125863522923192,0.40009763746211635,SPCC777.06c,2695.457783582278,"hydrolase, conserved in fungi, bacteria, plants...","hydrolase, conserved in fungi, bacteria, plants..."
2458,SPBC1271.10c,0.11249404317592757,0.40048657406554,SPBC1271.10c,2698.078049479543,transmembrane transporter,transmembrane transporter
3266,pho7,0.11249404317592757,0.40048657406554,SPBC27B12.11c,2698.078049479543,DNA-binding transcription factor Pho7,DNA-binding transcription factor Pho7
515,rps2401,0.11249404317592757,0.40048657406554,SPAC17G6.06,2698.078049479543,40S ribosomal protein S24,40S ribosomal protein S24
4512,rpp21,0.11240173405953596,0.4008757316225431,SPCC16C4.19,2700.699803941073,RNase MRP subunit Rpp21,RNase MRP subunit Rpp21
2069,rpl31,0.1123709643540721,0.4010054998985415,SPAC890.08,2701.5740528164742,60S ribosomal protein L31,60S ribosomal protein L31
3631,cfh4,-0.1123709643540721,0.4010054998985415,SPBC3E7.12c,2701.5740528164742,"SEL1/TPR repeat protein, chitin synthase regula...","SEL1/TPR repeat protein, chitin synthase regula..."
5720,meu17-antisense-1,0.11234019464860821,0.4011352927159586,SPNCRNA.1494,2702.4484670274132,"antisense RNA (predicted), possible alternative...","glucan-alpha-1,4-glucosidase"
3317,trt1,-0.11234019464860821,0.4011352927159586,SPBC29A3.14c,2702.4484670274132,telomerase reverse transcriptase 1 protein Trt1,telomerase reverse transcriptase 1 protein Trt1
634,SPAC1952.08c,-0.11234019464860821,0.4011352927159586,SPAC1952.08c,2702.4484670274132,human CREG1 ortholog,human CREG1 ortholog
6077,SPNCRNA.327,0.11232371600387053,0.4012048130498802,SPNCRNA.327,2702.916825517043,non-coding RNA (predicted),non-coding RNA (predicted)
4881,SPCC576.17c,-0.11227865523768046,0.40139495196603425,SPCC576.17c,2704.1977913951728,pyridoxamine/pyridoxine/pyridoxal transmembrane...,pyridoxamine/pyridoxine/pyridoxal transmembrane...
4424,mug163,-0.11224788553221658,0.4015248183941794,SPCC1620.03,2705.0727015215866,"mitochondrial protein, human C6orf136 ortholog","mitochondrial protein, human C6orf136 ortholog"
3193,put2,-0.11221711582675271,0.40165470935471514,SPBC24C6.04,2705.947776922716,delta-1-pyrroline-5-carboxylate dehydrogenase Put2,delta-1-pyrroline-5-carboxylate dehydrogenase Put2
2375,hht3,-0.11218634612128883,0.4017846248453777,SPBC1105.11c,2706.8230175833096,histone H3 h3.3,histone H3 h3.3
3138,car2,0.11215557641582495,0.40191456486389987,SPBC21C3.08c,2707.6984234880933,ornithine transaminase Car2,ornithine transaminase Car2
1415,zds1,-0.11215557641582495,0.40191456486389987,SPAC31F12.01,2707.6984234880933,serine/threonine protein phosphatase PP2A regul...,serine/threonine protein phosphatase PP2A regul...
218,gld1,0.11206326729943333,0.4023045320639117,SPAC13F5.03c,2710.325632514573,mitochondrial glycerol dehydrogenase Gld1,mitochondrial glycerol dehydrogenase Gld1
523,uap56,-0.11206326729943333,0.4023045320639117,SPAC17G6.14c,2710.325632514573,"TREX complex subunit, ATP-dependent RNA helicas...","TREX complex subunit, ATP-dependent RNA helicas..."
2548,brf1,-0.11194018847757782,0.4028248315825931,SPBC13E7.10c,2713.8308903719294,transcription factor TFIIIB complex subunit Brf1,transcription factor TFIIIB complex subunit Brf1
773,spo15,-0.11194018847757782,0.4028248315825931,SPAC1F3.06c,2713.8308903719294,"mitotic and meiotic spindle pole body protein, ...","mitotic and meiotic spindle pole body protein, ..."
5084,ufe1,-0.11190941877211394,0.4029549677420343,SPCC895.04c,2714.707617678085,SNARE Ufe1,SNARE Ufe1
3666,ypt7,-0.11181710965572232,0.4033455232551316,SPBC405.04c,2717.3387901698216,GTPase Ypt7,GTPase Ypt7
5067,SPCC794.16,0.11180353705510154,0.40340296688337374,SPCC794.16,2717.7257878932887,unknown,unknown
177,miy1,0.1117248005393307,0.40373629927208443,SPAC12G12.11c,2719.9714481960327,"Lys48-specific deubiquitinase Mindy family, Miy1","Lys48-specific deubiquitinase Mindy family, Miy1"
3729,tif306,0.11169403083386684,0.4038666069344973,SPBC4C3.07,2720.8493309177084,translation initiation factor eIF3f,translation initiation factor eIF3f
5845,hhf3-antisense-1,0.11154704505080462,0.40448941987321774,SPNCRNA.1611,2725.045221685868,"antisense RNA (predicted), possible alternative...",histone H4 h4.3
2083,spc34,0.11150941260108356,0.40464896714289744,SPAC8C9.17c,2726.1200916417,DASH complex subunit Spc34,DASH complex subunit Spc34
5095,bpb1,0.11150941260108356,0.40464896714289744,SPCC962.06c,2726.1200916417,KH and CC/hC domain splicing factor Bpb1,KH and CC/hC domain splicing factor Bpb1
5965,SPNCRNA.202,-0.11145234326531331,0.4048909892762914,SPNCRNA.202,2727.7505947543755,non-coding RNA (predicted),non-coding RNA (predicted)
5080,pop5,-0.11144787319015582,0.40490994972188965,SPCC830.09c,2727.878331276371,RNase P and RNase MRP subunit Pop5,RNase P and RNase MRP subunit Pop5
2187,SPAC9G1.14,0.11142061282656485,0.4050255895251037,SPAC9G1.14,2728.6573966306237,dubious,dubious
2486,dbp5,0.11141710348469194,0.40504047772143115,SPBC12C2.06,2728.7576984092816,cytoplasmic ATP-dependent RNA helicase Dbp5,cytoplasmic ATP-dependent RNA helicase Dbp5
134,mug162,-0.11135556407376421,0.4053016071289073,SPAC11H11.02c,2730.5169272274484,Schizosaccharomyces specific protein Mug162,Schizosaccharomyces specific protein Mug162
3487,rrn7,-0.11135556407376421,0.4053016071289073,SPBC336.09c,2730.5169272274484,RNA polymerase I general transcription initiati...,RNA polymerase I general transcription initiati...
2177,oxa101,-0.11132479436830033,0.405432208532155,SPAC9G1.04,2731.396788881128,mitochondrial inner membrane insertase Oxa101,mitochondrial inner membrane insertase Oxa101
3140,rib7,0.11126325495737258,0.4056934847259306,SPBC21C3.10c,2733.1570065985943,5-amino-6-(5-phosphoribosylamino) uracil reduct...,5-amino-6-(5-phosphoribosylamino) uracil reduct...
5959,SPNCRNA.197,0.11117094584098094,0.4060855824494859,SPNCRNA.197,2735.7985689621864,non-coding RNA (predicted),non-coding RNA (predicted)
1798,mug116,-0.11113249036193901,0.4062489931804113,SPAC5D6.10c,2736.899467056431,dubious,dubious
5047,gta3,-0.11107863672458933,0.4064779002358667,SPCC777.11,2738.441613889034,mitochondrial glutamyl-tRNA amidotransferase co...,mitochondrial glutamyl-tRNA amidotransferase co...
1284,hot13,-0.11101709731366156,0.4067395676523461,SPAC29B12.12,2740.2044672738557,helper of TIM Hot13,helper of TIM Hot13
338,bud6,-0.11095555790273381,0.40700133282710826,SPAC15A10.16,2741.9679792562283,actin nucleation-promoting factor Bud6/Aip3,actin nucleation-promoting factor Bud6/Aip3
3403,eri1,-0.11089401849180608,0.40726319574110326,SPBC30B4.08,2743.732149707813,double-strand siRNA ribonuclease Eri1,double-strand siRNA ribonuclease Eri1
1076,avl9,-0.1108632487863422,0.40739416384434723,SPAC23H3.14,2744.6144818193675,post-Golgi vesicle-mediated transport protein Avl9,post-Golgi vesicle-mediated transport protein Avl9
2662,pet117,0.1108632487863422,0.40739416384434723,SPBC1604.25,2744.6144818193675,cytochrome c oxidase assembly protein Pet117,cytochrome c oxidase assembly protein Pet117
378,rpl44,0.1108632487863422,0.40739416384434723,SPAC1687.06c,2744.6144818193675,60S ribosomal protein L28/L44,60S ribosomal protein L28/L44
5010,qcr7,-0.11080170937541445,0.40765617333137205,SPCC737.02c,2746.3796397334536,ubiquinol-cytochrome-c reductase complex subunit 6,ubiquinol-cytochrome-c reductase complex subunit 6
1138,dap1,-0.11080170937541445,0.40765617333137205,SPAC25B8.01,2746.3796397334536,cytochrome P450 regulator Dap1,cytochrome P450 regulator Dap1
6228,prl51,0.1107879805665746,0.40771463827838494,SPNCRNA.51,2746.7735180814793,"non-coding RNA, poly(A)-bearing (predicted)","non-coding RNA, poly(A)-bearing (predicted)"
6567,hcs1-antisense-1,0.11076904467475358,0.4077952858746483,SPNCRNA.843,2747.3168409375057,antisense RNA (predicted),3-hydroxy-3-methylglutaryl-CoA synthase
4761,bis1,0.11064786084809507,0.4083116244067937,SPCC364.02c,2750.795413628569,splicing factor Bis1,splicing factor Bis1
3555,pmt3,-0.11052478202623957,0.40883642467633496,SPBC365.06,2754.330993044469,ubiquitin-like protein modifier SUMO,ubiquitin-like protein modifier SUMO
4779,SPCC417.16,0.1104940123207757,0.4089676857526431,SPCC417.16,2755.2152989155566,mitochondrial protein,mitochondrial protein
238,erg7,-0.1104940123207757,0.4089676857526431,SPAC13G7.01c,2755.2152989155566,lanosterol synthase Erg7,lanosterol synthase Erg7
6305,SPNCRNA.603,0.11048399958671429,0.4090104045284907,SPNCRNA.603,2755.503095308442,intergenic RNA (predicted),intergenic RNA (predicted)
658,trp2,-0.11046324261531183,0.4090989712276727,SPAC19A8.15,2756.099769160831,tryptophan synthase,tryptophan synthase
